cnpj,nome,uf,cidade,bairro,renda_bairro,aluguel_m2,aluguel_total,margem_proxy,match_renda,idade_anos,telefone,email,segmento,cnae_match,cnae_principal,academia_core,flag_nao_academia,tp_name,na_totalpass
02682363000180,CENTRO DE ATIVIDADE FISICA PERSONALIZADA - CAFP,RS,Rio Grande,CENTRO,851,44.26,22130.0,19.23,municipio,28.1,5391050491,CA.FP@HOTMAIL.COM,academia,principal,9313100,1,0,,0
10216812000203,BLACK DRAGON SCHOOL II,RS,Rio Grande,CASSINO,851,44.26,22130.0,19.23,municipio,16.2,5384040400,angeli_mina@hotmail.com,academia,principal,9313100,1,0,,0
14931418000127,,RS,Rio Grande,CIDADE NOVA,851,44.26,22130.0,19.23,municipio,14.8,5391568023,,academia,principal,9313100,1,0,,0
16615956000138,,SP,Parapuã,CENTRO,851,41.58,20790.0,20.47,municipio,14.2,1434915227,millenium20040@hotmail.com,academia,principal,9313100,1,0,,0
11824202000174,INTERFITNESS,RS,Rio Grande,CASSINO,851,44.26,22130.0,19.23,municipio,16.5,5384085400,SALADAVIP@MSN.COM,academia,principal,9313100,1,0,,0
48924730000105,,RS,Rio Grande,CASSINO,851,44.26,22130.0,19.23,municipio,3.8,5353235757,PROCESSOS1@GRUPOIES.CNT.BR,academia,principal,9313100,1,0,,0
58643931000198,JOAO AZEVEDO CONDICIONAMENTO FISICO,SC,Itajaí,CIDADE NOVA,851,28.77,14385.0,29.58,bairro_exato,1.7,4797780325,JOAOLUIZ050499@GMAIL.COM,academia,principal,9313100,1,0,,0
60015940000186,,RS,Rio Grande,PARQUE RESIDENCIAL SAO PEDRO,851,44.26,22130.0,19.23,municipio,1.7,5434444592,ADMINISTRATIVO@26FIT.COM.BR,academia,principal,9313100,1,0,,0
60028853000163,,SP,Serrana,TERRAS DE SANTA BALBINA,851,26.43,13215.0,32.2,municipio,1.5,1699151121,SUSANAMORAIS01@HOTMAIL.COM,academia,principal,9313100,1,0,,0
63681614000104,ACADEMIA TITANS,RS,Rio Grande,QUINTA,851,44.26,22130.0,19.23,municipio,0.8,5399437961,LIZIMARIMSOARES41@GMAIL.COM,academia,principal,9313100,1,0,,0
05533037000107,ACADEMIA BARRA SOLO,RS,Rio Grande,CENTRO,851,44.26,22130.0,19.23,municipio,23.6,,,academia,principal,9313100,1,0,,0
18597046000103,STUDIO GOLFINHOS,RJ,Quatis,JARDIM POLASTRI,851,14.44,7220.0,58.93,bairro_exato,13.2,2498163199,CARLOSED.FISICA@HOTMAIL.COM,academia,principal,9313100,1,0,,0
23661245000165,HEAVY & ACROSUL,RS,Rio Grande,BOLAXA,851,44.26,22130.0,19.23,municipio,10.8,5396974506,HEAVYPILATES@HOTMAIL.COM,academia,principal,9313100,1,0,,0
18197820000261,,RS,Rio Grande,PARQUE MARINHA,851,44.26,22130.0,19.23,municipio,8.2,5399745293,LUCIANO.GRANERO@HOTMAIL.COM,academia,principal,9313100,1,0,,0
31535382000181,ACADEMIA OUTSIDE,RS,Rio Grande,CASSINO,851,44.26,22130.0,19.23,municipio,8.0,5381110355,OUTSIDECASSINO@GMAIL.COM,academia,principal,9313100,1,0,,0
35586859000109,TOPP FITNESS,SP,Campos Novos Paulista,CENTRO,851,39.63,19815.0,21.47,municipio,6.8,1833237688,CONTABIL@FOCUSCONTADORES.COM.BR,academia,principal,9313100,1,0,,0
35761312000100,MATRIX POWER,SP,Serrana,JARDIM MARAVILHA,851,26.43,13215.0,32.2,municipio,6.8,1681434540,CONTATO@CONTABILIDADEABR.COM.BR,academia,principal,9313100,1,0,,0
42619085000130,ACADEMIA PERSONAL FIT,RS,Rio Grande,CENTRO,851,44.26,22130.0,19.23,municipio,5.2,5391869310,PERSONALFITRG@OUTLOOK.COM,academia,principal,9313100,1,0,,0
47891082000175,RG BEACH CLUB,RS,Rio Grande,CENTRO,851,44.26,22130.0,19.23,municipio,4.0,5381630101,OPENCIDADE@GMAIL.COM,academia,principal,9313100,1,0,,0
51050487000158,GYM BRUTUS WORKOUT,PR,Curitiba,CAMPO DE SANTANA,851,28.78,14390.0,29.57,bairro_exato,3.2,4196869828,MEUCNPJ@CONTABILIZEI.COM.BR,academia,principal,9313100,1,0,,0
51642070000184,,RS,Rio Grande,VILA SAO MIGUEL,851,44.26,22130.0,19.23,municipio,3.1,3135461200,PROCESSOS@LUCRALIZE.COM.BR,academia,principal,9313100,1,0,,0
53259454000148,,RS,Rio Grande,CIDADE NOVA,851,44.26,22130.0,19.23,municipio,2.8,5399911434,CIADEGINASTICARITMOEART@GMAIL.COM,academia,principal,9313100,1,0,,0
59528682000152,IUZACK STUDIO DE PILATES,PR,Curitiba,CAMPO DE SANTANA,851,28.78,14390.0,29.57,bairro_exato,1.6,4184899886,IUZACKPILATES@GMAIL.COM,academia,principal,9313100,1,0,,0
59975046000179,GENESIS ASSESSORIA ESPORTIVA,PR,Curitiba,CAMPO DE SANTANA,851,28.78,14390.0,29.57,bairro_exato,1.5,4197154828,FABRICIO7ADVENTURE@GMAIL.COM,academia,principal,9313100,1,0,,0
60125425000159,GUSTAVO LEDO CT,RS,Rio Grande,VILA JUNCAO,851,44.26,22130.0,19.23,municipio,1.5,5384481563,GUSTAVOLEDOBS@GMAIL.COM,academia,principal,9313100,1,0,,0
66085877000130,,RS,Rio Grande,CENTRO,851,44.26,22130.0,19.23,municipio,0.4,5332040670,ACESSORIADMORGANIZACOES@GMAIL.COM,academia,principal,9313100,1,0,,0
67911217000124,C. T. AGUIA,SP,Parapuã,CENTRO,851,41.58,20790.0,20.47,municipio,0.2,1897717758,RAFAELAMACHADO440@GMAIL.COM,academia,principal,9313100,1,0,,0
05022577000118,,RS,Rio Grande,CIDADE NOVA,851,44.26,22130.0,19.23,municipio,24.5,5384252975,ELISABETEBIAGIGONCALVES@GMAIL.COM,academia,principal,9313100,1,0,,0
24309192000180,VF - TREINAMENTO FUNCIONAL,SP,Serrana,JARDIM BELA VISTA,851,26.43,13215.0,32.2,municipio,10.5,1693829022,,academia,principal,9313100,1,0,,0
16607246000247,,CE,Sobral,PEDRINHAS,851,23.77,11885.0,35.8,bairro_exato,3.5,8899971000,BAMBAMSOBRAL@HOTMAIL.COM,academia,principal,9313100,1,0,,0
51217244000161,,RS,Rio Grande,VILA MARIA JOSE,851,44.26,22130.0,19.23,municipio,3.2,5392117619,GNCROSS.RG@GMAIL.COM,academia,principal,9313100,1,0,,0
56503465000110,VITTARY SAUDE E BEM ESTAR,SP,Serrana,CENTRO,851,26.43,13215.0,32.2,municipio,2.1,1694026823,MAH.MAZER2@GMAIL.COM,academia,principal,9313100,1,0,,0
44460362000130,STUDIO FLAVIA ZARDI,SP,Mirassolândia,PQ.RES.CID.JARDIM,851,39.89,19945.0,21.33,municipio,4.8,1799276249,SADIQCONTABILIDADE@OUTLOOK.COM,academia,principal,9313100,1,0,,0
63128294000151,,RJ,Quatis,JARDIM POLASTRI,851,14.44,7220.0,58.93,bairro_exato,0.9,2498260150,PVITORSILVA@YAHOO.COM,academia,principal,9313100,1,0,,0
65301258000173,,PR,Tapira,CENTRO,850,18.88,9440.0,45.02,municipio,0.6,4436751140,CONTABILIDADEATLAS@HOTMAIL.COM,academia,principal,9313100,1,0,,0
66508925000156,IRON BUNKER,SP,Dracena,JARDIM AMERICA,850,19.33,9665.0,43.97,municipio,0.4,1897188326,IRONBUNKEROFICIAL@GMAIL.COM,academia,principal,9313100,1,0,,0
10984956000129,VILA HIDROGINASTICA,SP,Piracicaba,ALGODOAL,850,28.77,14385.0,29.54,bairro_exato,17.2,1934211446,THERECARAVELLA@OUTLOOK.COM,academia,principal,9313100,1,0,,0
13656709000191,SERGIO BANDEIRA PERSONAL TRAINING,SP,Dracena,VILA BARROS,850,19.33,9665.0,43.97,municipio,15.5,1838221774,sergio_academia@hotmail.com,academia,principal,9313100,1,0,,0
23387131000179,GARAGEM FITNESS,SP,Ubatuba,ESTUFA II,850,21.89,10945.0,38.83,bairro_exato,10.9,1238361198,,academia,principal,9313100,1,0,,0
42490020000138,PWR ACADEMIA,RS,São Leopoldo,ARROIO DA MANTEIGA,850,28.72,14360.0,29.6,bairro_exato,5.2,5196271183,PWRACADEMIAS@GMAIL.COM,academia,principal,9313100,1,0,,0
43084913000146,CORPO DE MULHER FITNESS,SP,Dracena,METROPOLE,850,19.33,9665.0,43.97,municipio,5.1,1896063238,ELAINE.ED@HOTMAIL.COM,academia,principal,9313100,1,0,,0
37978480000170,HARDYFIT ACADEMIA,SP,Ubatuba,ESTUFA II,850,21.89,10945.0,38.83,bairro_exato,6.1,1291607320,ACADEMIA.HARDYFIT@GMAIL.COM,academia,principal,9313100,1,0,,0
59458144000139,STUDIO PALOMA MIOTO LTDA,PR,Tapira,CENTRO,850,18.88,9440.0,45.02,municipio,1.6,4498831248,PASCABORA_@HOTMAIL.COM,academia,principal,9313100,1,0,,0
08072295006154,PRATIQUE OURO MINAS,MG,Belo Horizonte,OURO MINAS,850,44.32,22160.0,19.18,bairro_exato,0.7,3139952572,CONTATO@TRINTAPORCENTO.COM.BR,academia,principal,9313100,1,0,,0
66817771000184,MOVE INCLUSE,PE,Olinda,OURO PRETO,850,31.72,15860.0,26.8,bairro_exato,0.3,8199999999,CONTABILIDADE@MOVEINCLUSE.COM,academia,principal,9313100,1,0,,0
67944466000116,,SP,Tatuí,JARDIM TATUI,850,44.18,22090.0,19.24,bairro_exato,0.2,1596422185,PABLOUILQUER@GMAIL.COM,academia,principal,9313100,1,0,,0
03615129000100,ACADEMIA CORPO EM FORMA,SP,Piracicaba,ALGODOAL,850,28.77,14385.0,29.54,bairro_exato,26.8,1934132315,,academia,principal,9313100,1,0,,0
14039888000180,BAHIA FITNESS,BA,Itabuna,MANGABINHA,850,23.74,11870.0,35.8,bairro_exato,15.2,7332156221,mercadovitoria10@gmail.com,academia,principal,9313100,1,0,,0
34233671000114,EQUIPE 2 OLINDA,PE,Olinda,OURO PRETO,850,31.72,15860.0,26.8,bairro_exato,7.2,8130398343,DEVALDOVAZ@TRUSTCONTABILIDADE.COM.BR,academia,principal,9313100,1,0,,0
35460843000155,CROSSFIT CPD,SP,Dracena,METROPOLE,850,19.33,9665.0,43.97,municipio,6.8,1898227967,CPDCROSSFIT@GMAIL.COM,academia,principal,9313100,1,0,,0
49589532000103,STUDIO VERONICA ANDRADE,PR,Tapira,CENTRO,850,18.88,9440.0,45.02,municipio,3.6,4491123762,VERONICA_.ANDRADE@HOTMAIL.COM,academia,principal,9313100,1,0,,0
55766345000142,MOVIMENTO INTELIGENTE,GO,Crixás,RESIDENCIAL JARDIM DOS IPES,850,14.93,7465.0,56.97,municipio,2.2,6239542759,COSMO.CAVALCANTE@COSMOCONTABILDIADE.COM.BR,academia,principal,9313100,1,0,,0
60289971000125,SYNERGY TRAINING,RS,São Leopoldo,ARROIO DA MANTEIGA,850,28.72,14360.0,29.6,bairro_exato,1.4,5192739700,SYNERGYTRAINING25@GMAIL.COM,academia,principal,9313100,1,0,,0
61489719000122,STUDIO RENATA MARTINS,BA,Itabuna,MANGABINHA,850,23.74,11870.0,35.8,bairro_exato,1.2,7391946372,CONTABIL@INTERCONTABILIDADE.COM.BR,academia,principal,9313100,1,0,,0
31031532000110,ACADEMIA VIDA & SAUDE,PE,Olinda,OURO PRETO,850,31.72,15860.0,26.8,bairro_exato,8.2,8199652576,CISOFERREIRA@HOTMAIL.COM,academia,principal,9313100,1,0,,0
45008073000168,,SP,Dracena,RESIDENCIAL SOL NASCENTE,850,19.33,9665.0,43.97,municipio,4.7,1899999999,NAOTEM@GMAIL.COM,academia,principal,9313100,1,0,,0
48282379000104,LR FITNESS,SP,Dracena,VILA CORREIA,850,19.33,9665.0,43.97,municipio,3.9,1898016787,LEORODRIGUESE8@OUTLOOK.COM,academia,principal,9313100,1,0,,0
60184955000178,ACADEMIA MKV FIT,SP,Narandiba,VILA RICA,850,41.35,20675.0,20.56,municipio,1.4,1832691133,CPAULISTA@ESCRITORIOPAULISTA.COM.BR,academia,principal,9313100,1,0,,0
11411198000112,FOR LIFE ACADEMIA,SP,Dracena,SAO FRANCISCO,850,19.33,9665.0,43.97,municipio,25.1,1838226759,cruz@orgafisco.com.br,academia,principal,9313100,1,0,,0
21364488000106,ACADEMIA NO PAIN NO GAIN FITNESS,RS,São Leopoldo,ARROIO DA MANTEIGA,850,28.72,14360.0,29.6,bairro_exato,11.8,5135750328,ACADNOPAINNOGAINFITNESS@GMAIL.COM,academia,principal,9313100,1,0,,0
44310120000160,RL FIT,PE,Olinda,OURO PRETO,850,31.72,15860.0,26.8,bairro_exato,4.8,8196278160,ROSALINEFABILLA1@ICLOUD.COM,academia,principal,9313100,1,0,,0
54480202000107,ROB FITNESS,GO,Crixás,RESIDENCIAL JARDIM DOS IPES,850,14.93,7465.0,56.97,municipio,2.5,6282414690,ROBSONFERREIRADASILVA635@GMAIL.COM,academia,principal,9313100,1,0,,0
64705792000182,CAMUCI STUDIO FITNESS,SP,Dracena,CENTRO,850,19.33,9665.0,43.97,municipio,0.7,1881755739,SUMASSARELI@HOTMAIL.COM,academia,principal,9313100,1,0,,0
54427266000144,ORLA FIT,GO,Carmo do Rio Verde,CENTRO,849,40.66,20330.0,20.88,municipio,2.5,6293929197,ORLAFITACADEMIA@GMAIL.COM,academia,principal,9313100,1,0,,0
64591818000109,,SP,Getulina,JARDIM ZAGO,849,13.78,6890.0,61.61,municipio,0.7,1497956506,MLSGS@HOTMAIL.COM,academia,principal,9313100,1,0,,0
36473216000111,PRO GYM MUSCULACAO E FITNESS,PR,Medianeira,PARQUE INDEPENDENCIA,849,26.56,13280.0,31.97,bairro_fuzzy,6.6,4532643880,BMEIRELESMACHADO@GMAIL.COM,academia,principal,9313100,1,0,,0
19191811000145,STUDIO DIGUINHO,SP,Getulina,CENTRO,849,13.78,6890.0,61.61,municipio,12.8,1435861691,LOGUSCONTABIL.GTA@GMAIL.COM,academia,principal,9313100,1,0,,0
06032658000161,ON FITNESS,PE,Igarassu,CAMPINA DE FEIRA,849,31.62,15810.0,26.85,bairro_exato,22.8,8186861153,GUSTAMELO@HOTMAIL.COM,academia,principal,9313100,1,0,,0
31615609000107,WA FIT CENTRO DE TREINAMENTO FISICO,RS,Presidente Lucena,CENTRO,849,39.85,19925.0,21.3,municipio,8.0,5180252108,ARTURHENRIQUEWEBER@HOTMAIL.COM,academia,principal,9313100,1,0,,0
65794597000139,,SP,São Paulo,SAPOPEMBA,848,28.79,14395.0,29.45,bairro_exato,0.5,1199999999,COTNATO@CIAMEGAFITNESS.COM.BR,academia,principal,9313100,1,0,,0
66580822000105,FORT FITNESS,MG,Alfenas,GASPAR LOPES,848,21.9,10950.0,38.74,municipio,0.3,3594136839,DUPAULOCONTABILIDADE@YAHOO.COM.BR,academia,principal,9313100,1,0,,0
08670587000158,AQUATICA CENTRO DE ATIVIDADES FISICAS,GO,Goianésia,CARRILHO,848,21.83,10915.0,38.82,municipio,19.6,6233531964,AQUATICAHIDRONATACAO@HOTMAIL.COM,academia,principal,9313100,1,0,,0
14570118000160,,SP,Guará,CENTRO,848,15.2,7600.0,55.82,municipio,14.9,1638313705,RAMCONTABILIDADE@GMAIL.COM,academia,principal,9313100,1,0,,0
24483387000142,,SP,Piedade,CENTRO,848,29.33,14665.0,28.91,municipio,10.5,1597731508,ACADEMIABIO4FITNESS@GMAIL.COM,academia,principal,9313100,1,0,,0
26043245000190,,MG,Alfenas,CENTRO,848,21.9,10950.0,38.74,municipio,10.1,3532973793,,academia,principal,9313100,1,0,,0
42989222000129,ESPACO ROYAL,MG,Alfenas,RESIDENCIAL BOSQUE DOS IPES,848,21.9,10950.0,38.74,municipio,5.1,3798605495,ROYAL.ALFENAS@GMAIL.COM,academia,principal,9313100,1,0,,0
37088927000135,,GO,Goianésia,SETOR UNIVERSITARIO,848,21.83,10915.0,38.82,municipio,6.3,6592441000,LINCON_BERNARDES@OUTLOOK.COM,academia,principal,9313100,1,0,,0
39731768000170,PERSONAL FIT ACADEMIA,GO,Goianésia,SETOR OESTE,848,21.83,10915.0,38.82,municipio,5.8,6281509763,PERSONALFITGOIANESIA@GMAIL.COM,academia,principal,9313100,1,0,,0
52347000000166,ELIENE CARDOSO PILATES,GO,Goianésia,SETOR SUL,848,21.83,10915.0,38.82,municipio,3.0,6284669185,LNCFREITAS@YAHOO.COM.BR,academia,principal,9313100,1,0,,0
49222807000168,NOVA GYM ACADEMIA,GO,Goianésia,SETOR OESTE,848,21.83,10915.0,38.82,municipio,3.7,6233532774,JHCONTABIL@OUTLOOK.COM,academia,principal,9313100,1,0,,0
59681542000110,,MG,Alfenas,JARDIM SAO CARLOS,848,21.9,10950.0,38.74,municipio,1.6,3532912231,CONTADORSMR@HOTMAIL.COM,academia,principal,9313100,1,0,,0
61444061000132,ACADEMIA VIPPER STORE,RN,Caicó,BOA PASSAGEM,848,29.3,14650.0,28.94,municipio,1.2,8499917109,VIPPERN@HOTMAIL.COM,academia,principal,9313100,1,0,,0
62668976000194,FLOW CROSSTRAINING,GO,Goianésia,SETOR SUL,848,21.83,10915.0,38.82,municipio,1.0,6284071340,PEIXOTOMATHEUS@HOTMAIL.COM,academia,principal,9313100,1,0,,0
65221476000106,,MG,Alfenas,JARDIM SAO CARLOS,848,21.9,10950.0,38.74,municipio,0.6,3530113730,CONTATO@CONTABPRIME.COM.BR,academia,principal,9313100,1,0,,0
65375097000162,MIGUEL JUNIOR PERSONAL,SP,São Paulo,JARDIM SAPOPEMBA,848,28.79,14395.0,29.45,bairro_fuzzy,0.6,1192905691,TABATANDRADE@HOTMAIL.COM,academia,principal,9313100,1,0,,0
20318803000104,ARENA FITNESS,GO,Goianésia,SETOR UNIVERSITARIO,848,21.83,10915.0,38.82,municipio,12.3,6284967740,LPCORANDIN@HOTMAIL.COM,academia,principal,9313100,1,0,,0
24293882000199,ATTACK - CENTRO DE TREINAMENTO FUNCIONAL,GO,Goianésia,SANTA CECILIA,848,21.83,10915.0,38.82,municipio,10.5,6284647610,LUCIANOVAZLIMA@GMAIL.COM,academia,principal,9313100,1,0,,0
14103541000150,ACADEMIA TOP FITNESS CAICO,RN,Caicó,VILA DO PRINCIPE,848,29.3,14650.0,28.94,municipio,15.2,8496425919,ALFACONTTABIL@HOTMAIL.COM,academia,principal,9313100,1,0,,0
04788358000343,,RO,Ministro Andreazza,CENTRO,848,40.25,20125.0,21.07,municipio,4.2,6999610033,FINANCEIRO@PETUNIAFITNESS.COM.BR,academia,principal,9313100,1,0,,0
48149105000133,7BOX,GO,Goianésia,PARQUE BANDEIRANTES,848,21.83,10915.0,38.82,municipio,4.0,6284804088,7BOXGOIANESIA@GMAIL.COM,academia,principal,9313100,1,0,,0
49479566000137,,RN,Caicó,PARAIBA,848,29.3,14650.0,28.94,municipio,3.6,8499837751,MAIS_CONTAB@HOTMAIL.COM,academia,principal,9313100,1,0,,0
52323233000129,DEBORA CARVALHO STUDIO,GO,Goianésia,CENTRO,848,21.83,10915.0,38.82,municipio,3.0,6296162337,DEBORACARVALHOSTUDIO@OUTLOOK.COM,academia,principal,9313100,1,0,,0
63099744000125,ACADEMIA 86,SP,Guará,NOVA GUARA,848,21.67,10835.0,39.13,bairro_fuzzy,0.9,1693273340,ACADEMIA86GUARA@GMAIL.COM,academia,principal,9313100,1,0,,0
63102993000122,,RN,Caicó,PENEDO,848,29.3,14650.0,28.94,municipio,0.9,8486065609,DONAHGYM@HOTMAIL.COM,academia,principal,9313100,1,0,,0
50860851000506,ACADEMIA ESPACO FIT,SC,Criciúma,MINA UNIAO,848,28.72,14360.0,29.53,bairro_exato,0.8,4891616230,ADM.ESPACOFITFORQUILHINHA@GMAIL.COM,academia,principal,9313100,1,0,,0
08964442000160,PHYSICO ACADEMIA 1,GO,Goianésia,SETOR SUL,848,21.83,10915.0,38.82,municipio,19.2,6233535110,VISAO-CONTABIL@HOTMAIL.COM,academia,principal,9313100,1,0,,0
23170080000129,EUROPA ACADEMY,SP,Guará,CENTRO,848,15.2,7600.0,55.82,municipio,11.1,1691694499,RICARDOFISIOLOGISTA@HOTMAIL.COM,academia,principal,9313100,1,0,,0
11112268000212,PHISYCAL ACADEMIA,MG,Alfenas,CENTRO,848,21.9,10950.0,38.74,municipio,10.5,3532911176,CONISA7@HOTMAIL.COM,academia,principal,9313100,1,0,,0
24703961000120,,GO,Goianésia,CENTRO,848,21.83,10915.0,38.82,municipio,10.3,6233532308,,academia,principal,9313100,1,0,,0
27362470000151,ONE BODYCENTER,GO,Goianésia,CENTRO,848,21.83,10915.0,38.82,municipio,9.5,6233532553,CONTABILIDADE-PONTUAL@HOTMAIL.COM,academia,principal,9313100,1,0,,0
35547244000173,ACADEMIA AQUARIUS,MG,Muzambinho,CENTRO,848,15.1,7550.0,56.13,municipio,6.8,3597753825,AQUARIUS.MUZAMBINHO@GMAIL.COM,academia,principal,9313100,1,0,,0
35568119000140,,MG,Alfenas,RESIDENCIAL OLIVEIRA,848,21.9,10950.0,38.74,municipio,6.8,3597764178,PRODATACONTABILIDADE@GMAIL.COM,academia,principal,9313100,1,0,,0
36905721000198,,MG,Alfenas,RESIDENCIAL OLIVEIRA,848,21.9,10950.0,38.74,municipio,6.4,3588239285,MONIKMARTINS20@GMAIL.COM,academia,principal,9313100,1,0,,0
39283159000104,CROSS EXPERIENCE ACADEMIA SERRANIA,MG,Alfenas,VILA SANTA LUZIA,848,21.9,10950.0,38.74,municipio,5.9,1170399542,RCGARCILIMA@GMAIL.COM,academia,principal,9313100,1,0,,0
46935238000100,ESPACO CORE FIT HELIENE MOTA,MG,Jaguaraçu,CENTRO,848,12.34,6170.0,68.72,municipio,4.2,3171412924,HELIENE.MOTA1@OUTLOOK.COM,academia,principal,9313100,1,0,,0
54338169000185,ANA MARQUES,MG,Alfenas,CENTRO,848,21.9,10950.0,38.74,municipio,2.5,3532679000,ANAMARQUESPERS@GMAIL.COM,academia,principal,9313100,1,0,,0
61446330000108,ACADEMIA VIPPER STORE,RN,Caicó,BARRA NOVA,848,29.3,14650.0,28.94,municipio,1.2,8499917109,VIPPERN@HOTMAIL.COM,academia,principal,9313100,1,0,,0
64950341000100,ASSESSORIA 123,MG,Alfenas,JARDIM AMERICA,848,21.9,10950.0,38.74,municipio,0.6,6199806479,CARLOSHENRIQUEG82@GMAIL.COM,academia,principal,9313100,1,0,,0
62492407000130,VS FIT,GO,Santa Bárbara de Goiás,CENTRO,848,18.8,9400.0,45.11,municipio,1.0,6499034993,VITORIAENRICO28@GMAIL.COM,academia,principal,9313100,1,0,,0
30053790000134,I9 ASSESSORIA ESPORTIVA,SP,Piedade,JD SAO BARTOLOMEU,848,29.33,14665.0,28.91,municipio,8.5,1533442727,CONTATO@ALBEMARCONTABIL.COM.BR,academia,principal,9313100,1,0,,0
39506789000192,ACADEMIA OPEN TRAINER,SP,Piedade,CENTRO,848,29.33,14665.0,28.91,municipio,5.9,1532441575,ZATENDIMENTO@ZALLOCCO.COM.BR,academia,principal,9313100,1,0,,0
56963620000180,BODY HEALTH WELLNESS CENTER,MG,Alfenas,JARDIM SAO CARLOS,848,21.9,10950.0,38.74,municipio,2.1,3591875471,ROBERTO.MAISSERVICOS@GMAIL.COM,academia,principal,9313100,1,0,,0
58407737000103,PULSE PILATES STUDIO,SP,São Paulo,JARDIM SAPOPEMBA,848,28.79,14395.0,29.45,bairro_fuzzy,1.8,1120151250,CONTER.CONTABILIDADE@UOL.COM.BR,academia,principal,9313100,1,0,,0
59504587000119,CACTOS CROSS,RN,Caicó,PENEDO,848,29.3,14650.0,28.94,municipio,1.6,8496835395,MCNCONTABILIDADE@HOTMAIL.COM,academia,principal,9313100,1,0,,0
63290674000198,ESPACO L I PILATES E FISIOTERAPIA,RN,Caicó,PARAIBA,848,29.3,14650.0,28.94,municipio,0.9,8499592129,ASTECONCAICO@HOTMAIL.COM,academia,principal,9313100,1,0,,0
25371073000110,VIVA + FUSION FITNESS,PA,Marituba,CENTRO,847,31.54,15770.0,26.85,bairro_exato,10.1,9180251437,GLEISSON001@YAHOO.COM.BR,academia,principal,9313100,1,0,,0
17763647000178,ACADEMIA NEW LIFE PRIME,PE,São Lourenço da Mata,CENTRO,847,31.37,15685.0,27.0,bairro_exato,13.5,8135256757,,academia,principal,9313100,1,0,,0
28051961000144,,PR,Bandeirantes,SETOR 7,847,19.2,9600.0,44.11,municipio,9.2,4335422176,ESCRITORIOMALAGHINI@GMAIL.COM,academia,principal,9313100,1,0,,0
54508804000125,ESTUDIO DE PILATES OZILENE GREGORIO,GO,Ipiranga de Goiás,LIBERDADE,847,15.71,7855.0,53.91,municipio,2.5,6284161358,OZIGREGORIO@GMAIL.COM,academia,principal,9313100,1,0,,0
59771647000160,ANA CAROLINA BARRIZON ESTUDIO DE PILATES,SP,Pereiras,JARDIM NOVA PEREIRAS,847,20.8,10400.0,40.72,bairro_fuzzy,1.5,1438881252,ESCRITORIO@CONTABILUIRAPURU.COM.BR,academia,principal,9313100,1,0,,0
65173115000123,STUDIO JULIA MOTTA,SC,Angelina,RIO DAS ANTAS,847,12.95,6475.0,65.41,municipio,0.6,4896059867,PARALEGAL@POSSAMAIELUDVIG.COM,academia,principal,9313100,1,0,,0
41015500000184,AM STUDIO FITNESS,GO,Aragarças,SETOR NOVA ESPERANCA,847,20.57,10285.0,41.18,municipio,5.6,6692395581,MARIOWANDOZOO@HOTMAIL.COM,academia,principal,9313100,1,0,,0
49555819000104,ACADEMIA VITORIA,GO,Ipiranga de Goiás,JARDIM SORRISO III,847,15.71,7855.0,53.91,municipio,3.6,6299244536,ANGELALOTE7@GMAIL.COM,academia,principal,9313100,1,0,,0
50312814000130,M P R ACADEMIA,AC,Epitaciolândia,AEROPORTO,847,21.6,10800.0,39.21,bairro_exato,3.4,6892246593,POTER1975@HOTMAIL.COM,academia,principal,9313100,1,0,,0
05942233000127,ACADEMIA ARTVIDA,BA,Jacobina,JACOBINA 3,846,29.37,14685.0,28.8,bairro_fuzzy,22.9,7436217192,artvida@hotmail.com,academia,principal,9313100,1,0,,0
10620499000193,,BA,Jacobina,JACOBINA 2,846,29.37,14685.0,28.8,bairro_fuzzy,17.7,7488010212,jalmeidas@gmail.com,academia,principal,9313100,1,0,,0
10580731000107,SPORT FITNESS,MA,Imperatriz,VILA NOVA,846,31.75,15875.0,26.65,municipio,17.7,9991967778,PLANALTO.CONTABILIDADE@HOTMAIL.COM,academia,principal,9313100,1,0,,0
18909967000156,HABITUS FITNESS,MA,Imperatriz,CENTRO,846,31.75,15875.0,26.65,municipio,13.0,9935251489,CC@VELOXMAIL.COM.BR,academia,principal,9313100,1,0,,0
20811689000141,APRAMARB,MS,Rio Brilhante,CENTRO,846,38.29,19145.0,22.08,municipio,12.1,6734522745,,academia,principal,9313100,1,0,,0
21399881000135,OLIVER FITNESS ACADEMIA,MA,Imperatriz,SANTA RITA,846,31.75,15875.0,26.65,municipio,11.8,9991480873,JRBARBOSA491A@OUTLOOK.COM,academia,principal,9313100,1,0,,0
39337505000181,TOP FIT,MG,Juruaia,CENTRO,846,13.99,6995.0,60.47,municipio,5.9,3598186564,SALESCONTABILIDADE@GMAIL.COM,academia,principal,9313100,1,0,,0
47330562000167,STUDIO VM TRAINING,SP,Santa Cruz das Palmeiras,CENTRO,846,15.14,7570.0,55.85,municipio,4.2,1991847956,VARIZEVIVIANE@YAHOO.COM,academia,principal,9313100,1,0,,0
47910842000144,SPACE FITNESS,MA,Imperatriz,VILA REDENÇÃO,846,31.75,15875.0,26.65,municipio,4.0,9935248266,CONTABIL@MEDCONTGERENCIAL.COM.BR,academia,principal,9313100,1,0,,0
47985378000155,BENFICA FITNESS,PA,Benevides,CENTRO,846,29.52,14760.0,28.66,bairro_exato,4.0,9185985616,PAULOCOSTA301014@GMAIL.COM,academia,principal,9313100,1,0,,0
